Year,Economy,Region,Scenario,Sales,Battery_cost_measure,Battery_cost,Total_cost,Battery_cost_Region,Battery_cost_Measure
2036,11_MEX,Other Americas,Reference,154826.9999999998,USA_Max,7386.580557873296,1143642108.0338473,USA,Max
2036,01_AUS,Oceania,Carbon Neutral,457543.0000000002,USA_Max,7386.580557873296,3379678228.191023,USA,Max
2036,01_AUS,Oceania,Reference,53288.0,USA_Max,7386.580557873296,393616104.7679522,USA,Max
2036,02_BD,Southeast Asia,Carbon Neutral,9464.0,USA_Max,7386.580557873296,69906598.39971288,USA,Max
2036,02_BD,Southeast Asia,Reference,3091.0,USA_Max,7386.580557873296,22831920.504386358,USA,Max
2036,03_CDA,Other Americas,Carbon Neutral,614733.9999999994,USA_Max,7386.580557873296,4540782212.663678,USA,Max
2036,03_CDA,Other Americas,Reference,93195.99999999981,USA_Max,7386.580557873296,688399761.6715583,USA,Max
2036,04_CHL,Other Americas,Carbon Neutral,343688.9999999999,USA_Max,7386.580557873296,2538686485.354914,USA,Max
2036,04_CHL,Other Americas,Reference,50064.0,USA_Max,7386.580557873296,369801769.0493687,USA,Max
2036,05_PRC,China,Carbon Neutral,9060164.999999998,USA_Max,7386.580557873296,66923638640.1241,USA,Max
2036,05_PRC,China,Reference,3022327.000000004,USA_Max,7386.580557873296,22324661857.735558,USA,Max
2036,11_MEX,Other Americas,Carbon Neutral,1177201.0000000002,USA_Max,7386.580557873296,8695490019.309004,USA,Max
2036,06_HKC,Northeast Asia,Reference,5759.0,USA_Max,7386.580557873296,42539317.43279231,USA,Max
2036,07_INA,Southeast Asia,Carbon Neutral,788225.9999999999,USA_Max,7386.580557873296,5822294846.810236,USA,Max
2036,07_INA,Southeast Asia,Reference,75496.0,USA_Max,7386.580557873296,557657285.7972023,USA,Max
2036,08_JPN,Northeast Asia,Carbon Neutral,1653767.000000002,USA_Max,7386.580557873296,12215683169.452463,USA,Max
2036,08_JPN,Northeast Asia,Reference,100109.9999999999,USA_Max,7386.580557873296,739470579.6486949,USA,Max
2036,09_ROK,Northeast Asia,Carbon Neutral,874174.9999999993,USA_Max,7386.580557873296,6457164059.178884,USA,Max
2036,09_ROK,Northeast Asia,Reference,189975.9999999997,USA_Max,7386.580557873296,1403273028.062535,USA,Max
2036,10_MAS,Southeast Asia,Carbon Neutral,500151.99999999994,USA_Max,7386.580557873296,3694413039.181444,USA,Max
2036,10_MAS,Southeast Asia,Reference,85037.0,USA_Max,7386.580557873296,628132650.8998715,USA,Max
2036,06_HKC,Northeast Asia,Carbon Neutral,31250.0,USA_Max,7386.580557873296,230830642.4335405,USA,Max
2037,15_RP,Southeast Asia,Reference,7439.0,USA_Max,7344.042110502845,54632329.260030665,USA,Max
2037,15_RP,Southeast Asia,Carbon Neutral,56623.0,USA_Max,7344.042110502845,415841696.4230026,USA,Max
2037,14_PE,Other Americas,Reference,16318.0,USA_Max,7344.042110502845,119840079.15918542,USA,Max
2037,12_NZ,Oceania,Reference,28593.0,USA_Max,7344.042110502845,209988196.06560785,USA,Max
2037,13_PNG,Oceania,Reference,876.0,USA_Max,7344.042110502845,6433380.8888004925,USA,Max
2037,13_PNG,Oceania,Carbon Neutral,4376.0,USA_Max,7344.042110502845,32137528.27556045,USA,Max
2037,16_RUS,Russia,Carbon Neutral,1699899.9999999995,USA_Max,7344.042110502845,12484137183.643784,USA,Max
2037,14_PE,Other Americas,Carbon Neutral,117264.9999999999,USA_Max,7344.042110502845,861199098.0881155,USA,Max
2037,16_RUS,Russia,Reference,148394.0,USA_Max,7344.042110502845,1089811784.9459593,USA,Max
2037,19_THA,Southeast Asia,Carbon Neutral,523776.99999999994,USA_Max,7344.042110502845,3846640344.5128484,USA,Max
2037,17_SIN,Southeast Asia,Reference,14406.9999999999,USA_Max,7344.042110502845,105805614.68601376,USA,Max
2037,18_CT,Northeast Asia,Carbon Neutral,294019.0,USA_Max,7344.042110502845,2159287917.287936,USA,Max
2037,18_CT,Northeast Asia,Reference,68958.9999999999,USA_Max,7344.042110502845,506437799.898165,USA,Max
2037,19_THA,Southeast Asia,Reference,96409.9999999998,USA_Max,7344.042110502845,708039099.8735778,USA,Max
2037,20_USA,USA,Carbon Neutral,5090855.999999995,USA_Max,7344.042110502845,37387460842.50604,USA,Max
2037,20_USA,USA,Reference,806922.9999999994,USA_Max,7344.042110502845,5926076491.933283,USA,Max
2037,21_VN,Southeast Asia,Carbon Neutral,184736.9999999999,USA_Max,7344.042110502845,1356716307.3679636,USA,Max
2037,21_VN,Southeast Asia,Reference,50385.999999999905,USA_Max,7344.042110502845,370036905.77979565,USA,Max
2037,12_NZ,Oceania,Carbon Neutral,133097.0,USA_Max,7344.042110502845,977469972.7815973,USA,Max
2037,17_SIN,Southeast Asia,Carbon Neutral,21467.9999999999,USA_Max,7344.042110502845,157661896.02827436,USA,Max
2037,11_MEX,Other Americas,Carbon Neutral,1160490.0000000012,USA_Max,7344.042110502845,8522687428.817455,USA,Max
2037,08_JPN,Northeast Asia,Carbon Neutral,1556689.9999999998,USA_Max,7344.042110502845,11432396912.998672,USA,Max
2037,10_MAS,Southeast Asia,Reference,97232.0000000001,USA_Max,7344.042110502845,714075902.4884135,USA,Max
2037,01_AUS,Oceania,Carbon Neutral,445331.0000000003,USA_Max,7344.042110502845,3270529617.1123447,USA,Max
2037,01_AUS,Oceania,Reference,73216.0,USA_Max,7344.042110502845,537701387.1625763,USA,Max
2037,02_BD,Southeast Asia,Carbon Neutral,9326.0,USA_Max,7344.042110502845,68490536.72254954,USA,Max
2037,02_BD,Southeast Asia,Reference,3546.0,USA_Max,7344.042110502845,26041973.323843088,USA,Max
2037,03_CDA,Other Americas,Carbon Neutral,571901.0000000005,USA_Max,7344.042110502845,4200065027.038691,USA,Max
2037,11_MEX,Other Americas,Reference,205956.0000000002,USA_Max,7344.042110502845,1512549536.9107256,USA,Max
2037,04_CHL,Other Americas,Carbon Neutral,322060.9999999997,USA_Max,7344.042110502845,2365229546.150655,USA,Max
2037,04_CHL,Other Americas,Reference,57158.9999999999,USA_Max,7344.042110502845,419778102.9942314,USA,Max
2037,05_PRC,China,Carbon Neutral,8305363.0,USA_Max,7344.042110502845,60994935615.012245,USA,Max
2037,03_CDA,Other Americas,Reference,89879.0,USA_Max,7344.042110502845,660075160.8498852,USA,Max
2037,06_HKC,Northeast Asia,Carbon Neutral,28634.9999999999,USA_Max,7344.042110502845,210296645.83424824,USA,Max
2037,05_PRC,China,Reference,3166604.999999997,USA_Max,7344.042110502845,23255680467.328842,USA,Max
2037,09_ROK,Northeast Asia,Reference,230103.00000000012,USA_Max,7344.042110502845,1689886121.753037,USA,Max
2037,09_ROK,Northeast Asia,Carbon Neutral,795697.0000000006,USA_Max,7344.042110502845,5843632275.200787,USA,Max
2037,08_JPN,Northeast Asia,Reference,183082.9999999998,USA_Max,7344.042110502845,1344569261.717191,USA,Max
2037,10_MAS,Southeast Asia,Carbon Neutral,469468.0,USA_Max,7344.042110502845,3447792761.53355,USA,Max
2037,07_INA,Southeast Asia,Reference,99901.0,USA_Max,7344.042110502845,733677150.8813448,USA,Max
2037,07_INA,Southeast Asia,Carbon Neutral,848393.0000000006,USA_Max,7344.042110502845,6230633918.255845,USA,Max
2037,06_HKC,Northeast Asia,Reference,6878.0,USA_Max,7344.042110502845,50512321.63603857,USA,Max
2038,12_NZ,Oceania,Reference,34928.9999999999,USA_Max,7301.619888398434,255038281.08186817,USA,Max
2038,13_PNG,Oceania,Carbon Neutral,4763.9999999999,USA_Max,7301.619888398434,34784917.148329414,USA,Max
2038,13_PNG,Oceania,Reference,1163.0,USA_Max,7301.619888398434,8491783.93020738,USA,Max
2038,14_PE,Other Americas,Carbon Neutral,119429.0,USA_Max,7301.619888398434,872025161.6515366,USA,Max
2038,14_PE,Other Americas,Reference,19961.9999999999,USA_Max,7301.619888398434,145754936.21220884,USA,Max
2038,15_RP,Southeast Asia,Carbon Neutral,61128.9999999999,USA_Max,7301.619888398434,446340722.1579071,USA,Max
2038,15_RP,Southeast Asia,Reference,9519.9999999999,USA_Max,7301.619888398434,69511421.33755237,USA,Max
2038,16_RUS,Russia,Carbon Neutral,1647003.0000000016,USA_Max,7301.619888398434,12025789861.051899,USA,Max
2038,16_RUS,Russia,Reference,189589.0,USA_Max,7301.619888398434,1384306813.0215707,USA,Max
2038,12_NZ,Oceania,Carbon Neutral,122594.99999999971,USA_Max,7301.619888398434,895142090.2182039,USA,Max
2038,17_SIN,Southeast Asia,Reference,14339.9999999999,USA_Max,7301.619888398434,104705229.19963282,USA,Max
2038,18_CT,Northeast Asia,Carbon Neutral,269623.9999999998,USA_Max,7301.619888398434,1968691960.7895381,USA,Max
2038,18_CT,Northeast Asia,Reference,80913.0,USA_Max,7301.619888398434,590795970.0299826,USA,Max
2038,19_THA,Southeast Asia,Carbon Neutral,498397.9999999999,USA_Max,7301.619888398434,3639112749.138002,USA,Max
2038,19_THA,Southeast Asia,Reference,124326.0000000001,USA_Max,7301.619888398434,907781194.2450244,USA,Max
2038,20_USA,USA,Carbon Neutral,4664665.000000007,USA_Max,7301.619888398434,34059610736.716137,USA,Max
2038,20_USA,USA,Reference,1056746.0000000005,USA_Max,7301.619888398434,7715957610.585495,USA,Max
2038,21_VN,Southeast Asia,Carbon Neutral,191838.9999999998,USA_Max,7301.619888398434,1400735457.7704659,USA,Max
2038,21_VN,Southeast Asia,Reference,63398.9999999999,USA_Max,7301.619888398434,462915399.30457157,USA,Max
2038,17_SIN,Southeast Asia,Carbon Neutral,19517.0,USA_Max,7301.619888398434,142505715.36187226,USA,Max
2038,11_MEX,Other Americas,Reference,264402.0,USA_Max,7301.619888398434,1930562901.732323,USA,Max
2038,11_MEX,Other Americas,Carbon Neutral,1146193.9999999995,USA_Max,7301.619888398434,8369072906.362951,USA,Max
2038,10_MAS,Southeast Asia,Reference,134948.9999999999,USA_Max,7301.619888398434,985346302.3194797,USA,Max
2038,01_AUS,Oceania,Reference,95949.9999999999,USA_Max,7301.619888398434,700590428.291829,USA,Max
2038,02_BD,Southeast Asia,Carbon Neutral,9178.9999999999,USA_Max,7301.619888398434,67021568.9556085,USA,Max
2038,02_BD,Southeast Asia,Reference,4047.9999999999,USA_Max,7301.619888398434,29556957.308236133,USA,Max
2038,03_CDA,Other Americas,Carbon Neutral,533091.9999999999,USA_Max,7301.619888398434,3892435149.5460973,USA,Max
2038,03_CDA,Other Americas,Reference,117967.0000000001,USA_Max,7301.619888398434,861350193.3746989,USA,Max
2038,04_CHL,Other Americas,Carbon Neutral,302416.0,USA_Max,7301.619888398434,2208126680.169901,USA,Max
2038,04_CHL,Other Americas,Reference,64846.0,USA_Max,7301.619888398434,473480843.28308487,USA,Max
2038,05_PRC,China,Carbon Neutral,7618468.999999991,USA_Max,7301.619888398434,55627164769.54687,USA,Max
2038,05_PRC,China,Reference,3302942.0000000014,USA_Max,7301.619888398434,24116826997.42651,USA,Max
2038,01_AUS,Oceania,Carbon Neutral,434733.99999999965,USA_Max,7301.619888398434,3174262420.5630026,USA,Max
2038,06_HKC,Northeast Asia,Reference,7818.999999999901,USA_Max,7301.619888398434,57091365.90738663,USA,Max
2038,07_INA,Southeast Asia,Carbon Neutral,913420.9999999997,USA_Max,7301.619888398434,6669452940.080784,USA,Max
2038,07_INA,Southeast Asia,Reference,129858.9999999999,USA_Max,7301.619888398434,948181057.0875316,USA,Max
2038,08_JPN,Northeast Asia,Carbon Neutral,1472414.9999999981,USA_Max,7301.619888398434,10751014647.976168,USA,Max
2038,08_JPN,Northeast Asia,Reference,271672.00000000006,USA_Max,7301.619888398434,1983645678.3209798,USA,Max
2038,09_ROK,Northeast Asia,Carbon Neutral,723741.9999999997,USA_Max,7301.619888398434,5284488981.269258,USA,Max
2038,09_ROK,Northeast Asia,Reference,271561.9999999998,USA_Max,7301.619888398434,1982842500.1332543,USA,Max
2038,10_MAS,Southeast Asia,Carbon Neutral,542774.9999999998,USA_Max,7301.619888398434,3963136734.9254584,USA,Max
2038,06_HKC,Northeast Asia,Carbon Neutral,26258.0,USA_Max,7301.619888398434,191725935.02956608,USA,Max
2039,16_RUS,Russia,Carbon Neutral,1603750.999999999,USA_Max,7259.197666294023,11641945516.516699,USA,Max
2039,15_RP,Southeast Asia,Reference,12283.0,USA_Max,7259.197666294023,89164724.93508948,USA,Max
2039,15_RP,Southeast Asia,Carbon Neutral,67863.9999999999,USA_Max,7259.197666294023,492638190.42537683,USA,Max
2039,13_PNG,Oceania,Carbon Neutral,5104.999999999901,USA_Max,7259.197666294023,37058204.08643027,USA,Max
2039,14_PE,Other Americas,Carbon Neutral,115863.9999999999,USA_Max,7259.197666294023,841079678.40749,USA,Max
2039,13_PNG,Oceania,Reference,1499.0,USA_Max,7259.197666294023,10881537.30177474,USA,Max
2039,16_RUS,Russia,Reference,240787.0,USA_Max,7259.197666294023,1747920428.473939,USA,Max
2039,14_PE,Other Americas,Reference,22983.0,USA_Max,7259.197666294023,166838139.96443555,USA,Max
2039,17_SIN,Southeast Asia,Carbon Neutral,17741.9999999999,USA_Max,7259.197666294023,128792684.99538785,USA,Max
2039,19_THA,Southeast Asia,Carbon Neutral,530821.0000000005,USA_Max,7259.197666294023,3853334564.419863,USA,Max
2039,18_CT,Northeast Asia,Carbon Neutral,247427.0,USA_Max,7259.197666294023,1796121500.9781313,USA,Max
2039,18_CT,Northeast Asia,Reference,94459.9999999998,USA_Max,7259.197666294023,685703811.5581319,USA,Max
2039,19_THA,Southeast Asia,Reference,169311.9999999999,USA_Max,7259.197666294023,1229069275.275573,USA,Max
2039,20_USA,USA,Carbon Neutral,4278645.999999994,USA_Max,7259.197666294023,31059537058.098217,USA,Max
2039,20_USA,USA,Reference,1322559.9999999993,USA_Max,7259.197666294023,9600724465.53382,USA,Max
2039,21_VN,Southeast Asia,Carbon Neutral,199125.0,USA_Max,7259.197666294023,1445487735.3007975,USA,Max
2039,21_VN,Southeast Asia,Reference,78282.9999999999,USA_Max,7259.197666294023,568271770.9104943,USA,Max
2039,12_NZ,Oceania,Reference,41659.0,USA_Max,7259.197666294023,302410915.58014274,USA,Max
2039,17_SIN,Southeast Asia,Reference,14373.0,USA_Max,7259.197666294023,104336448.057644,USA,Max
2039,12_NZ,Oceania,Carbon Neutral,113196.0,USA_Max,7259.197666294023,821712139.0338182,USA,Max
2039,11_MEX,Other Americas,Reference,330985.99999999977,USA_Max,7259.197666294023,2402692798.775992,USA,Max
2039,01_AUS,Oceania,Carbon Neutral,399805.9999999999,USA_Max,7259.197666294023,2902270782.170347,USA,Max
2039,11_MEX,Other Americas,Carbon Neutral,1133471.9999999993,USA_Max,7259.197666294023,8228097297.209614,USA,Max
2039,01_AUS,Oceania,Reference,112102.9999999999,USA_Max,7259.197666294023,813777835.9845581,USA,Max
2039,02_BD,Southeast Asia,Carbon Neutral,8985.0,USA_Max,7259.197666294023,65223891.0316518,USA,Max
2039,02_BD,Southeast Asia,Reference,4576.9999999999,USA_Max,7259.197666294023,33225347.718627017,USA,Max
2039,03_CDA,Other Americas,Carbon Neutral,497910.00000000006,USA_Max,7259.197666294023,3614427110.0244575,USA,Max
2039,03_CDA,Other Americas,Reference,148189.9999999998,USA_Max,7259.197666294023,1075740502.16811,USA,Max
2039,04_CHL,Other Americas,Reference,73125.0,USA_Max,7259.197666294023,530828829.3477504,USA,Max
2039,05_PRC,China,Carbon Neutral,6993367.0000000065,USA_Max,7259.197666294023,50766233405.93768,USA,Max
2039,05_PRC,China,Reference,3429426.9999999967,USA_Max,7259.197666294023,24894888475.12569,USA,Max
2039,04_CHL,Other Americas,Carbon Neutral,284344.00000000035,USA_Max,7259.197666294023,2064109301.2247102,USA,Max
2039,06_HKC,Northeast Asia,Reference,8835.0,USA_Max,7259.197666294023,64135011.3817077,USA,Max
2039,06_HKC,Northeast Asia,Carbon Neutral,24094.0,USA_Max,7259.197666294023,174903108.5716882,USA,Max
2039,10_MAS,Southeast Asia,Carbon Neutral,565456.0000000002,USA_Max,7259.197666294023,4104756875.5919547,USA,Max
2039,09_ROK,Northeast Asia,Reference,313936.0,USA_Max,7259.197666294023,2278923478.5656805,USA,Max
2039,09_ROK,Northeast Asia,Carbon Neutral,657692.0000000008,USA_Max,7259.197666294023,4774316231.540255,USA,Max
2039,10_MAS,Southeast Asia,Reference,164809.9999999999,USA_Max,7259.197666294023,1196388367.3819172,USA,Max
2039,08_JPN,Northeast Asia,Carbon Neutral,1399309.9999999998,USA_Max,7259.197666294023,10157867886.421888,USA,Max
2039,07_INA,Southeast Asia,Reference,166557.0,USA_Max,7259.197666294023,1209070185.7049336,USA,Max
2039,07_INA,Southeast Asia,Carbon Neutral,982654.9999999994,USA_Max,7259.197666294023,7133286882.772149,USA,Max
2039,08_JPN,Northeast Asia,Reference,366937.9999999997,USA_Max,7259.197666294023,2663675473.2745943,USA,Max
2040,16_RUS,Russia,Carbon Neutral,1570074.0000000016,USA_Max,7216.775444189611,11330871488.760572,USA,Max
2040,12_NZ,Oceania,Reference,48761.999999999905,USA_Max,7216.775444189611,351904404.20957315,USA,Max
2040,13_PNG,Oceania,Carbon Neutral,5565.0,USA_Max,7216.775444189611,40161355.346915185,USA,Max
2040,13_PNG,Oceania,Reference,1941.9999999999,USA_Max,7216.775444189611,14014977.912615504,USA,Max
2040,14_PE,Other Americas,Carbon Neutral,118875.9999999999,USA_Max,7216.775444189611,857901397.7034835,USA,Max
2040,14_PE,Other Americas,Reference,27544.999999999898,USA_Max,7216.775444189611,198786079.6102021,USA,Max
2040,15_RP,Southeast Asia,Carbon Neutral,70778.0,USA_Max,7216.775444189611,510788932.3888523,USA,Max
2040,15_RP,Southeast Asia,Reference,14519.0,USA_Max,7216.775444189611,104780362.67418897,USA,Max
2040,16_RUS,Russia,Reference,304185.99999999977,USA_Max,7216.775444189611,2195242055.2662597,USA,Max
2040,12_NZ,Oceania,Carbon Neutral,104810.0,USA_Max,7216.775444189611,756390234.3055131,USA,Max
2040,17_SIN,Southeast Asia,Reference,14390.9999999999,USA_Max,7216.775444189611,103856615.41733198,USA,Max
2040,18_CT,Northeast Asia,Carbon Neutral,227227.0,USA_Max,7216.775444189611,1639846233.8568728,USA,Max
2040,18_CT,Northeast Asia,Reference,108326.0000000001,USA_Max,7216.775444189611,781764416.7672846,USA,Max
2040,19_THA,Southeast Asia,Carbon Neutral,450095.99999999936,USA_Max,7216.775444189611,3248241760.327963,USA,Max
2040,19_THA,Southeast Asia,Reference,189866.0000000001,USA_Max,7216.775444189611,1370220286.4865053,USA,Max
2040,20_USA,USA,Carbon Neutral,3929092.9999999944,USA_Max,7216.775444189611,28355381880.337254,USA,Max
2040,20_USA,USA,Reference,1603584.9999999988,USA_Max,7216.775444189611,11572712850.67079,USA,Max
2040,21_VN,Southeast Asia,Carbon Neutral,205203.0,USA_Max,7216.775444189611,1480903971.4740407,USA,Max
2040,21_VN,Southeast Asia,Reference,94787.9999999999,USA_Max,7216.775444189611,684063710.8038441,USA,Max
2040,17_SIN,Southeast Asia,Carbon Neutral,16125.9999999999,USA_Max,7216.775444189611,116377720.81300095,USA,Max
2040,11_MEX,Other Americas,Reference,406480.9999999998,USA_Max,7216.775444189611,2933482099.329636,USA,Max
2040,11_MEX,Other Americas,Carbon Neutral,1121912.0,USA_Max,7216.775444189611,8096586972.141655,USA,Max
2040,10_MAS,Southeast Asia,Reference,198731.0,USA_Max,7216.775444189611,1434197000.7992456,USA,Max
2040,01_AUS,Oceania,Carbon Neutral,417647.9999999998,USA_Max,7216.775444189611,3014071830.7149014,USA,Max
2040,01_AUS,Oceania,Reference,150694.00000000012,USA_Max,7216.775444189611,1087524758.78671,USA,Max
2040,02_BD,Southeast Asia,Carbon Neutral,8788.9999999999,USA_Max,7216.775444189611,63428239.37898177,USA,Max
2040,02_BD,Southeast Asia,Reference,5145.0,USA_Max,7216.775444189611,37130309.66035555,USA,Max
2040,03_CDA,Other Americas,Carbon Neutral,465972.99999999994,USA_Max,7216.775444189611,3362822504.0553656,USA,Max
2040,04_CHL,Other Americas,Carbon Neutral,267704.0000000001,USA_Max,7216.775444189611,1931959653.5113366,USA,Max
2040,04_CHL,Other Americas,Reference,82041.0,USA_Max,7216.775444189611,592071474.2167599,USA,Max
2040,05_PRC,China,Carbon Neutral,6424495.000000007,USA_Max,7216.775444189611,46364137757.31899,USA,Max
2040,05_PRC,China,Reference,3544189.000000003,USA_Max,7216.775444189611,25577616144.766956,USA,Max
2040,03_CDA,Other Americas,Reference,180485.0,USA_Max,7216.775444189611,1302519716.044562,USA,Max
2040,06_HKC,Northeast Asia,Reference,9919.9999999999,USA_Max,7216.775444189611,71590412.40636022,USA,Max
2040,06_HKC,Northeast Asia,Carbon Neutral,22125.0,USA_Max,7216.775444189611,159671156.70269516,USA,Max
2040,09_ROK,Northeast Asia,Reference,356701.9999999998,USA_Max,7216.775444189611,2574238234.4933214,USA,Max
2040,09_ROK,Northeast Asia,Carbon Neutral,597087.0000000001,USA_Max,7216.775444189611,4309042799.644843,USA,Max
2040,08_JPN,Northeast Asia,Reference,469700.0000000004,USA_Max,7216.775444189611,3389719426.1358633,USA,Max
2040,10_MAS,Southeast Asia,Carbon Neutral,589863.0000000002,USA_Max,7216.775444189611,4256908813.8360186,USA,Max
2040,07_INA,Southeast Asia,Reference,211415.9999999999,USA_Max,7216.775444189611,1525741797.3087902,USA,Max
2040,07_INA,Southeast Asia,Carbon Neutral,1055847.0,USA_Max,7216.775444189611,7619810702.421268,USA,Max
2040,08_JPN,Northeast Asia,Carbon Neutral,1335931.000000002,USA_Max,7216.775444189611,9641114035.931686,USA,Max
